timestamp,channel,username,message
1736245200,#drg-eng,devendranath.singam,src layout for DRG-20 rather than a flat package. Costs one line in pyproject and it means a test can never accidentally import the working directory instead of the installed package.
1736765100,#drg-eng,devendranath.singam,"Torch stays out of the base install in DRG-21. Large download, optional to the argument we are making, and on Windows it needs a system runtime we cannot assume. That is RAID risk 2 and I expect it to bite us in Q3."
1737546300,#drg-eng,devendranath.singam,"[DRG-25] Building run-all now, in week three, when there are two stages to orchestrate. Doing it at the end means every stage gets built against a slightly different idea of what the previous one produced, and the integration becomes a project of its own."
1738751700,#drg-eng,divya.maram,[DRG-28] Config hash on every processed artefact. It is what stops the classic research failure - a figure in a report nobody can regenerate because the parameters have moved since.
1739369700,#drg-eng,devendranath.singam,"[DRG-30] CI runs the whole pipeline on synthetic data, not just unit tests. Four minutes, and it is the only thing that proves the stages still fit together."
1739546400,#drg-eng,divya.maram,[DRG-30] First green run caught a stage that only worked because I had a stale interim file locally.
1741706700,#drg-eng,devendranath.singam,[DRG-38] Three container images rather than one that does everything. The dashboard does not need XGBoost and the pipeline does not need Streamlit.
1742470500,#drg-eng,devendranath.singam,"[DRG-41] Key-free weather API is a hard requirement, not a preference. The moment a demo needs a credential it needs a person with the credential, and the project stops being self-service."
1745581200,#drg-eng,devendranath.singam,[DRG-47] ruff and black in CI so formatting stops being decided in review. Review time is better spent on whether the rolling window is left-closed.
1758018000,#drg-eng,geetha.nallamada,[DRG-65] Torch installs fine on this Windows box and then raises an OSError on import - a DLL load failure. Lost an hour before realising the install had succeeded and the import had not.
1758023100,#drg-eng,devendranath.singam,"[DRG-65] Known issue with the Windows wheels - they link against the MSVC redistributable, which is not installed by default and is not something pip can pull in. This is RAID risk 2 from January, so at least it is not a surprise."
1758189300,#drg-eng,sabitha.lingala,[DRG-65] Marking the risk realised and mitigated rather than closing it quietly. The mitigation - graceful fallback plus a documented prerequisite - is the reusable part.
1758723600,#drg-eng,devendranath.singam,"[DRG-65] Fixed. Import is guarded, the fallback to the sklearn sequence model is automatic and reported in the run log, and the README says what to install. A missing optional dependency should degrade the run, not end it."
1765884300,#drg-eng,devendranath.singam,[DRG-77] AKS rejected for the deployment target on operational cost rather than capability. A Kubernetes cluster for a workload this size is a full-time job nobody here has. Container Apps gives us scale-to-zero without it.
1771410900,#drg-eng,devendranath.singam,[DRG-85] Replay is the only way to test the operational path without waiting for real time to pass. It has to be deterministic or it is a demo rather than a test.
1772187900,#drg-eng,divya.maram,"[DRG-87] Two replays of the same day disagree on when a stress event ended. One period, which is exactly the size that gets dismissed as noise."
1772444700,#drg-eng,devendranath.singam,[DRG-87] Wall clock had leaked into the window logic - a slow step let a window advance further than it should have. Same lesson as the training leakage bugs in a different costume: something that should be derived from the data was derived from the environment.
1773833100,#drg-eng,devendranath.singam,"[DRG-88] Three-level fallback on external feeds with provenance recorded: live, then cache, then documented default. A cached value silently substituted for a live one is how a demo shows yesterday's weather as if it were today's."
1777458000,#drg-eng,divya.maram,"[DRG-96] Chart theme before the first chart. Fixed colour per neighbourhood across all pages - four sites across six pages, and if the colours shuffle the reader relearns the legend every time."
1778758500,#drg-eng,geetha.nallamada,"[DRG-96] The 'real or synthetic' badge on every page is not optional. Someone will screenshot a synthetic run into a planning document otherwise, and the numbers are plausible enough that nobody would catch it."
1781087700,#drg-eng,devendranath.singam,"[DRG-101] Readiness separate from health on the API. A container that is up but has no model loaded should not receive traffic, and conflating the two is how you serve 500s to a load balancer that thinks everything is fine."
1782300000,#drg-eng,neha.chauhan,"[DRG-101] Reviewed the API contract before the implementation was finished, which was the right order. Asked for the error shape to be specified too - a documented success response and an undocumented failure response is half a contract."
1783337100,#drg-eng,neha.chauhan,"[DRG-103] The forecast endpoint returns values with no model version, despite the OpenAPI schema promising one. The schema and the responses disagreeing is the actual defect."
1783590900,#drg-eng,devendranath.singam,"[DRG-103] Fair, and a contract test across every route is the right fix. Doing it endpoint by endpoint would leave the next endpoint to remember."
